ID_OKRSKY,Rebelové,MZH,JaSaN,VÝZVA,SMSka,SPD,ČSSD,PŘÍSAHA,Levice,ČR1,SPOLU,Švýcarská dem.,Nevolte Urza.cz,HOP Hydra,Generace,Piráti,Koruna Česká,Volt,PB,AUTO,BPS,ANO,STAN,Kruh,Stačilo!,Voluntia,OBEC,OKRES,ODEVZ_OBAL,PL_HL_CELK,ID_OKRSKY_%,Rebelové_%,MZH_%,JaSaN_%,VÝZVA_%,SMSka_%,SPD_%,ČSSD_%,PŘÍSAHA_%,Levice_%,ČR1_%,SPOLU_%,Švýcarská dem._%,Nevolte Urza.cz_%,HOP Hydra_%,Generace_%,Piráti_%,Koruna Česká_%,Volt_%,PB_%,AUTO_%,BPS_%,ANO_%,STAN_%,Kruh_%,Stačilo!_%,Voluntia_%,NEPL_HLASY_%
14434,6,0,4,4,2,221,3,37,1,3,372,7,0,1,20,170,2,3,0,214,0,1179,340,2,129,3,3730020,2103,2748,2723,530.0771208226221,0.22034520749173708,0.0,0.14689680499449137,0.14689680499449137,0.07344840249724569,8.116048475945647,0.11017260374586854,1.3587954461990452,0.03672420124862284,0.11017260374586854,13.661402864487698,0.2570694087403599,0.0,0.03672420124862284,0.7344840249724568,6.243114212265883,0.07344840249724569,0.11017260374586854,0.0,7.858979067205288,0.0,43.297833272126326,12.486228424531767,0.07344840249724569,4.7374219610723465,0.11017260374586854,0.0090975254730713
6234,1,0,1,0,3,123,2,21,0,7,326,0,0,0,12,138,1,1,0,127,0,468,193,1,59,2,1598949,2103,1500,1486,419.5154777927321,0.06729475100942127,0.0,0.06729475100942127,0.0,0.2018842530282638,8.277254374158815,0.13458950201884254,1.4131897711978465,0.0,0.47106325706594887,21.93808882907133,0.0,0.0,0.0,0.8075370121130552,9.286675639300135,0.06729475100942127,0.06729475100942127,0.0,8.5464333781965,0.0,31.493943472409153,12.987886944818305,0.06729475100942127,3.970390309555855,0.13458950201884254,0.009333333333333305
8334,2,0,2,3,2,145,3,33,1,0,844,3,0,4,16,301,9,2,0,175,0,702,371,4,77,2,2132068,2103,2741,2701,308.5523880044428,0.07404664938911515,0.0,0.07404664938911515,0.11106997408367272,0.07404664938911515,5.368382080710847,0.11106997408367272,1.2217697149203999,0.037023324694557574,0.0,31.247686042206592,0.11106997408367272,0.0,0.1480932987782303,0.5923731951129212,11.14402073306183,0.33320992225101814,0.07404664938911515,0.0,6.479081821547575,0.0,25.990373935579413,13.735653461680858,0.1480932987782303,2.850796001480933,0.07404664938911515,0.0145932141554177
8358,3,0,4,0,0,115,5,21,2,9,335,6,0,0,12,107,2,2,0,138,0,598,206,3,52,0,2132164,2103,1641,1620,515.9259259259259,0.1851851851851852,0.0,0.24691358024691357,0.0,0.0,7.098765432098765,0.30864197530864196,1.2962962962962963,0.12345679012345678,0.5555555555555556,20.679012345679013,0.3703703703703704,0.0,0.0,0.7407407407407408,6.604938271604937,0.12345679012345678,0.12345679012345678,0.0,8.518518518518519,0.0,36.91358024691358,12.716049382716049,0.1851851851851852,3.2098765432098766,0.0,0.012797074954296161
6279,4,0,2,2,0,124,2,13,2,3,181,2,0,3,8,93,5,0,0,102,0,620,153,1,71,0,1599150,2103,1409,1391,451.4018691588785,0.28756290438533433,0.0,0.14378145219266716,0.14378145219266716,0.0,8.914450035945363,0.14378145219266716,0.9345794392523363,0.14378145219266716,0.2156721782890007,13.012221423436376,0.14378145219266716,0.0,0.2156721782890007,0.5751258087706687,6.6858375269590224,0.35945363048166784,0.0,0.0,7.3328540618260245,0.0,44.572250179726815,10.999281092739038,0.07189072609633358,5.104241552839683,0.0,0.012775017743080208
4191,2,0,0,2,0,46,1,0,0,1,52,3,0,1,2,18,1,0,0,34,0,156,37,1,19,0,1066136,2103,385,376,1114.627659574468,0.5319148936170213,0.0,0.0,0.5319148936170213,0.0,12.23404255319149,0.26595744680851063,0.0,0.0,0.26595744680851063,13.829787234042554,0.7978723404255319,0.0,0.26595744680851063,0.5319148936170213,4.787234042553192,0.26595744680851063,0.0,0.0,9.042553191489363,0.0,41.48936170212766,9.840425531914894,0.26595744680851063,5.053191489361701,0.0,0.023376623376623384
10515,3,0,0,0,0,117,0,15,0,0,164,0,0,0,5,60,1,0,0,76,0,463,81,1,46,0,2665570,2103,1038,1032,1018.8953488372092,0.29069767441860467,0.0,0.0,0.0,0.0,11.337209302325581,0.0,1.4534883720930232,0.0,0.0,15.891472868217054,0.0,0.0,0.0,0.4844961240310077,5.813953488372093,0.09689922480620156,0.0,0.0,7.3643410852713185,0.0,44.86434108527132,7.848837209302325,0.09689922480620156,4.457364341085271,0.0,0.005780346820809301
4217,4,0,0,0,0,32,2,3,0,1,69,3,0,0,3,34,0,1,0,42,0,155,34,0,11,2,1066314,2103,407,396,1064.89898989899,1.0101010101010102,0.0,0.0,0.0,0.0,8.080808080808081,0.5050505050505051,0.7575757575757576,0.0,0.25252525252525254,17.424242424242426,0.7575757575757576,0.0,0.0,0.7575757575757576,8.585858585858585,0.0,0.25252525252525254,0.0,10.606060606060606,0.0,39.141414141414145,8.585858585858585,0.0,2.7777777777777777,0.5050505050505051,0.027027027027026973
61596,17,0,7,13,5,1224,25,124,12,39,2515,27,0,9,66,1160,21,15,0,1125,0,5263,3214,15,604,15,15461785,2104,15652,15515,397.0093457943925,0.10957138253303254,0.0,0.045117628101836935,0.0837898807605543,0.03222687721559781,7.889139542378344,0.16113438607798905,0.7992265549468256,0.07734450531743474,0.2513696422816629,16.210119239445696,0.17402513696422817,0.0,0.05800837898807605,0.4253947792458911,7.476635514018691,0.1353528843055108,0.09668063164679343,0.0,7.251047373509508,0.0,33.922010957138255,20.71543667418627,0.09668063164679343,3.893006767644215,0.09668063164679343,0.008752875031944773
8566,0,0,0,1,0,62,3,5,0,2,70,1,0,0,3,39,0,1,0,41,0,254,86,0,31,0,2132724,2104,604,599,1430.0500834724542,0.0,0.0,0.0,0.1669449081803005,0.0,10.35058430717863,0.5008347245409015,0.8347245409015025,0.0,0.333889816360601,11.686143572621036,0.1669449081803005,0.0,0.0,0.5008347245409015,6.51085141903172,0.0,0.1669449081803005,0.0,6.844741235392321,0.0,42.40400667779633,14.357262103505844,0.0,5.175292153589315,0.0,0.008278145695364225
17188,4,0,0,11,1,290,6,41,1,10,1439,19,0,3,31,433,10,7,0,377,0,1286,658,4,170,4,4265624,2102,4864,4805,357.7107180020812,0.08324661810613944,0.0,0.0,0.22892819979188345,0.02081165452653486,6.035379812695109,0.12486992715920915,0.8532778355879292,0.02081165452653486,0.20811654526534862,29.947970863683665,0.39542143600416235,0.0,0.062434963579604576,0.6451612903225806,9.011446409989594,0.20811654526534862,0.14568158168574402,0.0,7.845993756503641,0.0,26.763787721123826,13.694068678459937,0.08324661810613944,3.537981269510926,0.08324661810613944,0.012129934210526327
4307,0,0,0,0,1,19,0,0,3,0,29,0,0,0,0,13,0,0,0,11,0,68,16,0,7,0,1066422,2104,168,167,2579.0419161676646,0.0,0.0,0.0,0.0,0.5988023952095809,11.377245508982035,0.0,0.0,1.7964071856287425,0.0,17.365269461077844,0.0,0.0,0.0,0.0,7.784431137724551,0.0,0.0,0.0,6.58682634730539,0.0,40.7185628742515,9.580838323353294,0.0,4.191616766467066,0.0,0.005952380952380931
4315,3,0,0,2,1,75,3,7,0,4,177,7,0,0,7,61,1,1,0,92,0,400,127,1,40,2,1066492,2104,1022,1011,426.80514342235415,0.2967359050445104,0.0,0.0,0.19782393669634024,0.09891196834817012,7.418397626112759,0.2967359050445104,0.6923837784371909,0.0,0.3956478733926805,17.50741839762611,0.6923837784371909,0.0,0.0,0.6923837784371909,6.033630069238378,0.09891196834817012,0.09891196834817012,0.0,9.099901088031652,0.0,39.56478733926805,12.561819980217606,0.09891196834817012,3.956478733926805,0.19782393669634024,0.010763209393346407
4321,4,0,0,0,0,87,2,6,0,3,202,3,0,1,1,86,1,0,0,102,0,303,248,1,37,0,1066524,2104,1101,1087,397.51609935602573,0.36798528058877644,0.0,0.0,0.0,0.0,8.003679852805888,0.18399264029438822,0.5519779208831647,0.0,0.27598896044158233,18.58325666973321,0.27598896044158233,0.0,0.09199632014719411,0.09199632014719411,7.911683532658693,0.09199632014719411,0.0,0.0,9.383624655013799,0.0,27.874885004599815,22.81508739650414,0.09199632014719411,3.403863845446182,0.0,0.012715712988192518
15155,6,0,3,4,1,240,6,66,1,9,1004,5,0,3,18,401,5,3,0,226,0,976,535,4,124,4,3732897,2104,3672,3644,415.8891328210758,0.1646542261251372,0.0,0.0823271130625686,0.10976948408342481,0.027442371020856202,6.586169045005488,0.1646542261251372,1.8111964873765092,0.027442371020856202,0.24698133918770582,27.552140504939626,0.13721185510428102,0.0,0.0823271130625686,0.49396267837541163,11.004390779363336,0.13721185510428102,0.0823271130625686,0.0,6.201975850713501,0.0,26.783754116355652,14.681668496158068,0.10976948408342481,3.4028540065861685,0.10976948408342481,0.007625272331154731
6513,0,0,0,0,0,25,1,4,0,2,29,0,0,0,2,14,0,0,0,30,0,117,40,0,5,0,1599891,2104,272,269,2421.1895910780668,0.0,0.0,0.0,0.0,0.0,9.293680297397769,0.37174721189591076,1.486988847583643,0.0,0.7434944237918215,10.780669144981413,0.0,0.0,0.0,0.7434944237918215,5.204460966542751,0.0,0.0,0.0,11.152416356877323,0.0,43.49442379182156,14.869888475836431,0.0,1.858736059479554,0.0,0.011029411764705843
6537,0,0,0,2,0,28,0,6,0,0,65,1,0,0,2,30,0,0,0,17,0,136,50,1,16,0,1600053,2104,360,354,1846.6101694915253,0.0,0.0,0.0,0.5649717514124294,0.0,7.909604519774012,0.0,1.694915254237288,0.0,0.0,18.361581920903955,0.2824858757062147,0.0,0.0,0.5649717514124294,8.47457627118644,0.0,0.0,0.0,4.80225988700565,0.0,38.4180790960452,14.124293785310735,0.2824858757062147,4.519774011299435,0.0,0.01666666666666672
6552,0,0,1,0,0,49,2,8,1,0,113,0,0,0,5,51,1,0,0,33,0,192,83,3,29,3,1600158,2104,581,574,1141.4634146341464,0.0,0.0,0.17421602787456447,0.0,0.0,8.536585365853659,0.34843205574912894,1.3937282229965158,0.17421602787456447,0.0,19.686411149825783,0.0,0.0,0.0,0.8710801393728222,8.885017421602788,0.17421602787456447,0.0,0.0,5.7491289198606275,0.0,33.44947735191638,14.45993031358885,0.5226480836236934,5.052264808362369,0.5226480836236934,0.012048192771084376
6564,3,0,0,2,0,39,0,2,0,0,25,0,0,0,2,23,1,0,0,32,0,149,54,2,20,0,1600224,2104,359,354,1854.2372881355932,0.847457627118644,0.0,0.0,0.5649717514124294,0.0,11.016949152542372,0.0,0.5649717514124294,0.0,0.0,7.062146892655368,0.0,0.0,0.0,0.5649717514124294,6.497175141242938,0.2824858757062147,0.0,0.0,9.03954802259887,0.0,42.090395480225986,15.254237288135593,0.5649717514124294,5.649717514124294,0.0,0.013927576601671321
8766,2,0,4,2,1,152,7,16,2,4,546,4,0,3,19,182,2,0,0,178,0,591,252,5,83,1,2133664,2109,2086,2056,426.36186770428014,0.09727626459143969,0.0,0.19455252918287938,0.09727626459143969,0.048638132295719845,7.392996108949417,0.3404669260700389,0.7782101167315175,0.09727626459143969,0.19455252918287938,26.556420233463037,0.19455252918287938,0.0,0.14591439688715954,0.9241245136186771,8.852140077821012,0.09727626459143969,0.0,0.0,8.657587548638132,0.0,28.745136186770427,12.2568093385214,0.24319066147859922,4.036964980544747,0.048638132295719845,0.014381591562799612
4389,1,0,0,2,1,78,3,10,0,0,239,4,0,0,7,78,3,2,0,76,0,405,139,1,66,3,1066848,2104,1124,1118,392.57602862254026,0.08944543828264759,0.0,0.0,0.17889087656529518,0.08944543828264759,6.976744186046512,0.26833631484794274,0.8944543828264758,0.0,0.0,21.377459749552774,0.35778175313059035,0.0,0.0,0.6261180679785331,6.976744186046512,0.26833631484794274,0.17889087656529518,0.0,6.797853309481217,0.0,36.22540250447227,12.432915921288014,0.08944543828264759,5.903398926654741,0.26833631484794274,0.005338078291814985
4395,0,0,1,0,0,41,2,7,1,1,91,6,0,0,2,27,0,0,0,45,0,193,57,1,35,0,1066882,2104,516,510,861.7647058823529,0.0,0.0,0.19607843137254902,0.0,0.0,8.03921568627451,0.39215686274509803,1.3725490196078431,0.19607843137254902,0.19607843137254902,17.84313725490196,1.1764705882352942,0.0,0.0,0.39215686274509803,5.294117647058823,0.0,0.0,0.0,8.823529411764707,0.0,37.84313725490196,11.176470588235295,0.19607843137254902,6.862745098039216,0.0,0.011627906976744207
4411,0,0,0,0,2,23,1,1,0,1,32,0,0,0,0,10,1,0,0,12,0,74,34,0,10,0,1067026,2104,202,201,2194.5273631840796,0.0,0.0,0.0,0.0,0.9950248756218906,11.442786069651742,0.4975124378109453,0.4975124378109453,0.0,0.4975124378109453,15.92039800995025,0.0,0.0,0.0,0.0,4.975124378109453,0.4975124378109453,0.0,0.0,5.970149253731343,0.0,36.81592039800995,16.91542288557214,0.0,4.975124378109453,0.0,0.004950495049504955
4415,0,0,0,1,0,50,1,3,0,0,70,1,0,0,3,26,1,0,0,40,0,134,97,1,23,1,1067042,2104,457,452,976.7699115044248,0.0,0.0,0.0,0.22123893805309736,0.0,11.061946902654867,0.22123893805309736,0.6637168141592921,0.0,0.0,15.486725663716813,0.22123893805309736,0.0,0.0,0.6637168141592921,5.752212389380531,0.22123893805309736,0.0,0.0,8.849557522123893,0.0,29.646017699115045,21.460176991150444,0.22123893805309736,5.0884955752212395,0.22123893805309736,0.01094091903719907
8854,0,0,0,0,0,48,2,6,0,3,83,3,0,0,4,31,1,0,0,39,0,236,67,0,18,0,2134256,2109,552,541,1636.5988909426987,0.0,0.0,0.0,0.0,0.0,8.872458410351202,0.36968576709796674,1.1090573012939002,0.0,0.5545286506469501,15.341959334565619,0.5545286506469501,0.0,0.0,0.7393715341959335,5.730129390018484,0.18484288354898337,0.0,0.0,7.208872458410351,0.0,43.622920517560075,12.384473197781885,0.0,3.3271719038817005,0.0,0.019927536231884035
4449,0,0,0,0,0,25,0,1,0,0,51,4,0,0,2,21,0,0,0,28,0,153,41,0,17,0,1067306,2104,351,343,1297.0845481049564,0.0,0.0,0.0,0.0,0.0,7.288629737609329,0.0,0.2915451895043732,0.0,0.0,14.868804664723031,1.1661807580174928,0.0,0.0,0.5830903790087464,6.122448979591836,0.0,0.0,0.0,8.16326530612245,0.0,44.606413994169095,11.9533527696793,0.0,4.956268221574344,0.0,0.022792022792022748
4461,1,0,1,0,1,65,3,11,1,4,158,2,0,1,3,63,2,0,0,71,0,316,134,1,38,1,1067400,2104,886,877,508.66590649942987,0.11402508551881414,0.0,0.11402508551881414,0.0,0.11402508551881414,7.411630558722919,0.34207525655644244,1.2542759407069555,0.11402508551881414,0.45610034207525657,18.015963511972636,0.22805017103762829,0.0,0.11402508551881414,0.34207525655644244,7.183580387685291,0.22805017103762829,0.0,0.0,8.095781071835804,0.0,36.03192702394527,15.279361459521096,0.11402508551881414,4.3329532497149374,0.11402508551881414,0.010158013544018019
6699,5,0,0,1,0,64,0,8,4,3,223,5,0,1,4,91,4,0,0,88,0,274,109,2,28,3,1601154,2109,923,917,730.5343511450382,0.5452562704471101,0.0,0.0,0.10905125408942204,0.0,6.9792802617230105,0.0,0.8724100327153763,0.43620501635768816,0.3271537622682661,24.318429661941114,0.5452562704471101,0.0,0.10905125408942204,0.43620501635768816,9.923664122137405,0.43620501635768816,0.0,0.0,9.59651035986914,0.0,29.880043620501635,11.886586695747,0.21810250817884408,3.0534351145038165,0.3271537622682661,0.00650054171180936
4473,0,0,0,2,0,13,0,6,0,0,67,0,0,1,5,25,0,0,0,10,0,100,30,0,14,0,1067468,2104,275,273,1638.4615384615383,0.0,0.0,0.0,0.7326007326007326,0.0,4.761904761904762,0.0,2.197802197802198,0.0,0.0,24.54212454212454,0.0,0.0,0.3663003663003663,1.8315018315018317,9.157509157509157,0.0,0.0,0.0,3.6630036630036633,0.0,36.63003663003663,10.989010989010989,0.0,5.128205128205128,0.0,0.0072727272727273196
4477,0,0,0,0,1,22,2,4,3,1,42,0,0,0,2,15,1,1,0,21,0,108,29,2,5,0,1067484,2104,267,259,1728.5714285714284,0.0,0.0,0.0,0.0,0.3861003861003861,8.494208494208493,0.7722007722007722,1.5444015444015444,1.1583011583011582,0.3861003861003861,16.216216216216218,0.0,0.0,0.0,0.7722007722007722,5.7915057915057915,0.3861003861003861,0.3861003861003861,0.0,8.108108108108109,0.0,41.6988416988417,11.196911196911197,0.7722007722007722,1.9305019305019304,0.0,0.029962546816479363
4487,0,0,0,0,1,50,1,7,0,0,178,0,0,1,3,59,0,0,0,48,0,153,81,1,17,1,1067570,2104,609,601,746.5890183028285,0.0,0.0,0.0,0.0,0.16638935108153077,8.319467554076539,0.16638935108153077,1.1647254575707155,0.0,0.0,29.61730449251248,0.0,0.0,0.16638935108153077,0.49916805324459235,9.816971713810316,0.0,0.0,0.0,7.9866888519134775,0.0,25.45757071547421,13.477537437603992,0.16638935108153077,2.828618968386023,0.16638935108153077,0.013136288998357948
8990,5,0,1,2,0,88,4,9,0,4,186,3,0,1,4,90,0,0,0,98,0,407,179,1,63,0,2135228,2104,1157,1145,785.1528384279476,0.43668122270742354,0.0,0.08733624454148471,0.17467248908296942,0.0,7.685589519650655,0.34934497816593885,0.7860262008733625,0.0,0.34934497816593885,16.24454148471616,0.26200873362445415,0.0,0.08733624454148471,0.34934497816593885,7.860262008733625,0.0,0.0,0.0,8.558951965065502,0.0,35.54585152838428,15.633187772925764,0.08733624454148471,5.502183406113537,0.0,0.01037165082108904
4501,0,0,0,0,0,18,0,1,1,0,34,0,0,1,0,11,2,0,0,16,0,110,28,0,11,0,1067630,2104,238,233,1931.7596566523605,0.0,0.0,0.0,0.0,0.0,7.725321888412018,0.0,0.4291845493562232,0.4291845493562232,0.0,14.592274678111588,0.0,0.0,0.4291845493562232,0.0,4.721030042918455,0.8583690987124464,0.0,0.0,6.866952789699571,0.0,47.21030042918455,12.017167381974248,0.0,4.721030042918455,0.0,0.021008403361344574
6762,2,0,1,0,0,77,1,13,1,4,238,4,0,1,8,83,0,0,0,93,0,432,225,3,46,5,1601493,2104,1240,1237,546.6451091350041,0.16168148746968472,0.0,0.08084074373484236,0.0,0.0,6.224737267582862,0.08084074373484236,1.0509296685529508,0.08084074373484236,0.32336297493936944,19.24009700889248,0.32336297493936944,0.0,0.08084074373484236,0.6467259498787389,6.709781729991916,0.0,0.0,0.0,7.5181891673403385,0.0,34.923201293451896,18.189167340339534,0.2425222312045271,3.7186742118027487,0.40420371867421184,0.0024193548387096975
4515,1,0,4,0,1,93,0,12,0,0,137,4,0,0,1,49,0,3,0,53,0,313,114,1,40,0,1067716,2104,833,826,546.6101694915254,0.12106537530266344,0.0,0.48426150121065376,0.0,0.12106537530266344,11.259079903147699,0.0,1.4527845036319613,0.0,0.0,16.585956416464892,0.48426150121065376,0.0,0.0,0.12106537530266344,5.932203389830509,0.0,0.36319612590799033,0.0,6.416464891041162,0.0,37.893462469733656,13.801452784503631,0.12106537530266344,4.842615012106537,0.0,0.008403361344537785
9042,1,0,0,0,1,32,1,12,0,7,105,1,0,0,2,47,2,0,0,59,0,204,76,0,19,0,2135464,2104,571,569,1589.1036906854129,0.17574692442882248,0.0,0.0,0.0,0.17574692442882248,5.623901581722319,0.17574692442882248,2.10896309314587,0.0,1.2302284710017575,18.45342706502636,0.17574692442882248,0.0,0.0,0.35149384885764495,8.260105448154658,0.35149384885764495,0.0,0.0,10.369068541300527,0.0,35.85237258347979,13.356766256590511,0.0,3.3391915641476277,0.0,0.003502626970227629
11350,2,0,0,4,1,120,1,10,1,1,177,0,0,3,3,72,3,0,0,97,0,412,143,2,58,4,2669605,2104,1125,1114,1018.8509874326751,0.17953321364452424,0.0,0.0,0.3590664272890485,0.08976660682226212,10.771992818671453,0.08976660682226212,0.8976660682226212,0.08976660682226212,0.08976660682226212,15.888689407540395,0.0,0.0,0.26929982046678635,0.26929982046678635,6.463195691202872,0.26929982046678635,0.0,0.0,8.707360861759424,0.0,36.983842010771994,12.836624775583482,0.17953321364452424,5.206463195691203,0.3590664272890485,0.009777777777777774
54876,9,0,5,7,8,810,30,97,3,20,2382,17,0,1,28,908,11,8,0,697,0,3244,1590,17,410,8,12814920,2105,10395,10310,532.2599418040737,0.08729388942774005,0.0,0.04849660523763337,0.0678952473326867,0.07759456838021338,7.856450048496605,0.2909796314258002,0.9408341416100873,0.029097963142580018,0.19398642095053348,23.103782735208537,0.16488845780795344,0.0,0.009699321047526672,0.2715809893307468,8.806983511154218,0.10669253152279341,0.07759456838021338,0.0,6.760426770126091,0.0,31.464597478176525,15.42192046556741,0.16488845780795344,3.976721629485936,0.07759456838021338,0.008177008177008172
6903,0,0,1,0,0,27,1,4,0,1,46,1,0,0,0,11,0,1,0,28,0,169,27,0,10,0,1601913,2105,329,327,2111.0091743119265,0.0,0.0,0.3058103975535168,0.0,0.0,8.256880733944955,0.3058103975535168,1.2232415902140672,0.0,0.3058103975535168,14.067278287461773,0.3058103975535168,0.0,0.0,0.0,3.3639143730886847,0.0,0.3058103975535168,0.0,8.56269113149847,0.0,51.681957186544345,8.256880733944955,0.0,3.058103975535168,0.0,0.006079027355623046
4609,2,0,1,3,0,51,1,17,0,2,160,3,0,1,7,63,1,1,0,65,0,286,91,0,35,1,1067996,2105,794,791,582.6801517067004,0.2528445006321113,0.0,0.12642225031605564,0.37926675094816686,0.0,6.447534766118837,0.12642225031605564,2.1491782553729455,0.0,0.2528445006321113,20.2275600505689,0.37926675094816686,0.0,0.12642225031605564,0.8849557522123894,7.964601769911504,0.12642225031605564,0.12642225031605564,0.0,8.217446270543615,0.0,36.15676359039191,11.504424778761061,0.0,4.424778761061947,0.12642225031605564,0.0037783375314861534
20790,5,0,0,8,3,360,14,58,1,25,1069,15,0,2,35,430,11,2,0,352,0,2005,645,9,241,8,4806045,2105,5365,5298,392.4122310305776,0.09437523593808984,0.0,0.0,0.15100037750094375,0.05662514156285391,6.795016987542468,0.26425066062665153,1.0947527368818422,0.01887504718761797,0.4718761796904492,20.17742544356361,0.28312570781426954,0.0,0.03775009437523594,0.6606266515666289,8.116270290675727,0.20762551906379767,0.03775009437523594,0.0,6.644016610041525,0.0,37.84446961117403,12.17440543601359,0.16987542468856173,4.5488863722159305,0.15100037750094375,0.012488350419384897
6948,0,0,0,0,0,26,0,2,0,0,38,0,0,0,3,25,0,1,0,25,0,90,29,0,20,1,1602039,2105,264,260,2672.3076923076924,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.7692307692307693,0.0,0.0,14.615384615384617,0.0,0.0,0.0,1.153846153846154,9.615384615384617,0.0,0.38461538461538464,0.0,9.615384615384617,0.0,34.61538461538461,11.153846153846155,0.0,7.6923076923076925,0.38461538461538464,0.015151515151515138
4651,1,0,0,1,0,42,1,2,1,0,56,1,0,1,3,23,0,0,0,44,0,194,55,0,31,3,1068198,2105,465,459,1013.2897603485839,0.2178649237472767,0.0,0.0,0.2178649237472767,0.0,9.15032679738562,0.2178649237472767,0.4357298474945534,0.2178649237472767,0.0,12.200435729847495,0.2178649237472767,0.0,0.2178649237472767,0.6535947712418301,5.010893246187364,0.0,0.0,0.0,9.586056644880173,0.0,42.26579520697168,11.982570806100219,0.0,6.753812636165578,0.6535947712418301,0.012903225806451646
6993,0,0,0,0,0,19,2,3,0,2,40,1,0,0,3,24,2,2,0,20,0,141,41,1,11,2,1602411,2105,319,314,2227.0700636942674,0.0,0.0,0.0,0.0,0.0,6.050955414012739,0.6369426751592357,0.9554140127388535,0.0,0.6369426751592357,12.738853503184714,0.3184713375796179,0.0,0.0,0.9554140127388535,7.643312101910828,0.6369426751592357,0.6369426751592357,0.0,6.369426751592357,0.0,44.904458598726116,13.05732484076433,0.3184713375796179,3.5031847133757963,0.6369426751592357,0.01567398119122254
4669,0,0,0,0,0,16,0,6,0,1,43,1,0,0,1,14,1,1,0,19,0,80,35,1,14,0,1068306,2105,234,233,2003.8626609442058,0.0,0.0,0.0,0.0,0.0,6.866952789699571,0.0,2.575107296137339,0.0,0.4291845493562232,18.4549356223176,0.4291845493562232,0.0,0.0,0.4291845493562232,6.008583690987124,0.4291845493562232,0.4291845493562232,0.0,8.15450643776824,0.0,34.33476394849785,15.021459227467812,0.4291845493562232,6.008583690987124,0.0,0.004273504273504258
4677,3,0,0,0,0,47,1,5,0,1,109,0,0,0,2,63,0,0,0,37,0,220,84,3,31,1,1068376,2105,619,607,770.510708401977,0.4942339373970346,0.0,0.0,0.0,0.0,7.742998352553541,0.16474464579901155,0.8237232289950577,0.0,0.16474464579901155,17.957166392092258,0.0,0.0,0.0,0.3294892915980231,10.378912685337728,0.0,0.0,0.0,6.095551894563426,0.0,36.24382207578254,13.838550247116968,0.4942339373970346,5.107084019769357,0.16474464579901155,0.01938610662358642
7023,1,0,0,0,0,37,0,1,0,1,109,1,0,1,7,23,1,0,0,45,0,217,59,0,34,2,1602588,2105,545,539,1302.9684601113172,0.1855287569573284,0.0,0.0,0.0,0.0,6.8645640074211505,0.0,0.1855287569573284,0.0,0.1855287569573284,20.222634508348794,0.1855287569573284,0.0,0.1855287569573284,1.2987012987012987,4.267161410018553,0.1855287569573284,0.0,0.0,8.348794063079778,0.0,40.25974025974026,10.946196660482375,0.0,6.307977736549166,0.3710575139146568,0.011009174311926606
9378,6,0,1,0,0,25,1,7,1,0,167,3,0,0,2,47,2,1,0,55,0,183,131,0,27,0,2136800,2105,662,659,1423.0652503793626,0.9104704097116844,0.0,0.15174506828528073,0.0,0.0,3.793626707132018,0.15174506828528073,1.062215477996965,0.15174506828528073,0.0,25.341426403641883,0.4552352048558422,0.0,0.0,0.30349013657056145,7.132018209408194,0.30349013657056145,0.15174506828528073,0.0,8.34597875569044,0.0,27.769347496206375,19.878603945371776,0.0,4.09711684370258,0.0,0.004531722054380682
11830,11,0,1,5,2,132,1,31,0,9,401,7,0,0,10,177,3,5,0,143,0,722,239,2,84,1,2671910,2101,2011,1986,595.6696878147029,0.5538771399798591,0.0,0.050352467270896276,0.25176233635448136,0.10070493454179255,6.646525679758309,0.050352467270896276,1.5609264853977844,0.0,0.4531722054380665,20.191339375629404,0.35246727089627394,0.0,0.0,0.5035246727089627,8.91238670694864,0.1510574018126888,0.25176233635448136,0.0,7.2004028197381675,0.0,36.35448136958711,12.03423967774421,0.10070493454179255,4.229607250755287,0.050352467270896276,0.012431626056688239
4739,0,0,0,0,0,10,0,1,0,0,9,0,0,0,0,5,0,0,0,14,0,41,6,0,3,1,1068782,2105,91,90,5265.555555555556,0.0,0.0,0.0,0.0,0.0,11.11111111111111,0.0,1.1111111111111112,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.555555555555555,0.0,0.0,0.0,15.555555555555555,0.0,45.55555555555556,6.666666666666667,0.0,3.3333333333333335,1.1111111111111112,0.01098901098901095
7143,4,0,1,4,0,134,2,19,0,10,275,3,0,1,14,117,7,1,0,161,0,665,179,1,65,3,1603494,2105,1678,1666,428.7515006002401,0.24009603841536614,0.0,0.060024009603841535,0.24009603841536614,0.0,8.043217286914766,0.12004801920768307,1.1404561824729893,0.0,0.6002400960384154,16.50660264105642,0.18007202881152462,0.0,0.060024009603841535,0.8403361344537815,7.022809123649459,0.42016806722689076,0.060024009603841535,0.0,9.663865546218489,0.0,39.91596638655462,10.744297719087635,0.060024009603841535,3.9015606242496994,0.18007202881152462,0.007151370679380209
